#  Connecticut 12-Month Period Average Temperature
# Units: Degrees Fahrenheit
# Base Period: 1901-2000
# Missing: -99
Date,Value,Anomaly
191712,44.8,-3.2
191801,43.9,-4.1
191802,44.0,-4.0
191803,44.2,-3.9
191804,44.4,-3.7
191805,45.3,-2.8
191806,45.1,-3.0
191807,45.0,-3.1
191808,44.9,-3.2
191809,44.9,-3.1
191810,45.4,-2.6
191811,45.9,-2.1
191812,46.9,-1.1
191901,48.0,0.0
191902,48.4,0.4
191903,48.6,0.5
191904,48.5,0.4
191905,48.2,0.1
191906,48.6,0.5
191907,48.7,0.6
191908,48.3,0.2
191909,48.6,0.6
191910,48.6,0.6
191911,48.6,0.6
191912,48.0,0.0
192001,47.0,-1.0
192002,46.5,-1.5
192003,46.2,-1.9
192004,46.1,-2.0
192005,45.8,-2.3
192006,45.5,-2.6
192007,45.3,-2.8
192008,45.6,-2.5
192009,45.8,-2.2
192010,46.0,-2.0
192011,45.8,-2.2
192012,46.4,-1.6
192101,47.2,-0.8
192102,47.7,-0.3
192103,48.4,0.3
192104,49.2,1.1
192105,49.4,1.3
192106,49.6,1.5
192107,50.0,1.9
192108,49.7,1.6
192109,50.0,2.0
192110,49.6,1.6
192111,49.7,1.7
192112,49.3,1.3
192201,48.9,0.9
192202,48.9,0.9
192203,48.3,0.2
192204,47.9,-0.2
192205,48.1,0.0
192206,48.2,0.1
192207,47.9,-0.2
192208,48.0,-0.1
192209,47.7,-0.3
192210,47.8,-0.2
192211,47.9,-0.1
192212,47.9,-0.1
192301,47.8,-0.2
192302,47.1,-0.9
192303,46.7,-1.4
192304,46.7,-1.4
192305,46.3,-1.8
192306,46.3,-1.8
192307,46.2,-1.9
192308,46.1,-2.0
192309,46.1,-1.9
192310,46.0,-2.0
192311,46.0,-2.0
192312,46.8,-1.2
192401,47.2,-0.8
192402,47.5,-0.5
192403,47.8,-0.3
192404,47.6,-0.5
192405,47.4,-0.7
192406,47.1,-1.0
192407,47.3,-0.8
192408,47.4,-0.7
192409,47.1,-0.9
192410,47.1,-0.9
192411,47.1,-0.9
192412,46.4,-1.6
192501,45.9,-2.1
192502,46.8,-1.2
192503,47.3,-0.8
192504,47.5,-0.6
192505,47.6,-0.5
192506,48.1,0.0
192507,48.0,-0.1
192508,48.0,-0.1
192509,48.3,0.3
192510,47.8,-0.2
192511,47.8,-0.2
192512,47.9,-0.1
192601,48.3,0.3
192602,47.5,-0.5
192603,46.8,-1.3
192604,46.3,-1.8
192605,46.4,-1.7
192606,45.7,-2.4
192607,45.8,-2.3
192608,45.9,-2.2
192609,45.7,-2.3
192610,46.1,-1.9
192611,46.2,-1.8
192612,45.7,-2.3
192701,45.5,-2.5
192702,46.0,-2.0
192703,46.6,-1.5
192704,46.9,-1.2
192705,46.8,-1.3
